Date,Region,TradePolicyScore,ImportTariffs(%),ComplianceRating,InflationRate(%),ExchangeRate,LaborCostIndex,RevenueImpact(millionsUSD),ConsumerSentimentScore,EthicalSourcingScore,AutomationAdoptionScore,LogisticsEfficiency,CarbonEmissionsReduction(%),SustainabilityScore,SupplyChainViolations,RegulatoryFines(millionsUSD)
04-04-1991,China,61.33293195,23.67240063,7,7.571331917,1.349022775,26.49651804,30.91192939,92,45,24,8,1.661170555,80,12,12.11720397
05-04-1991,Australia,64.23865791,0.801613037,9,2.305994349,0.826921695,29.68979639,-19.77772682,92,99,68,73,21.0328755,69,7,9.194815827
06-04-1991,Japan,36.27208922,1.139524677,7,5.868893174,1.381212966,35.96557191,47.18569438,84,54,71,61,17.41153746,44,15,4.595291425
07-04-1991,Australia,69.32415171,8.612850139,4,1.945960928,1.018818275,88.97820193,33.9429821,94,97,16,66,4.5431331,49,17,9.208238985
08-04-1991,USA,30.90301099,2.194239094,5,7.147986077,1.458972378,47.8542278,9.429438307,69,87,78,69,6.389009874,47,8,7.59969156
09-04-1991,UK,54.13641937,11.98190201,6,6.251214838,0.936567071,71.14891514,43.93335658,96,38,19,89,6.920296662,42,11,9.536322372
10-04-1991,UK,46.55081297,18.21776713,9,7.981535152,1.388437688,11.65564834,-16.47413743,87,5,44,77,21.97228994,13,2,7.13057667
11-04-1991,China,67.01515299,14.17248088,5,0.684970748,1.652465062,83.25331101,49.33311711,62,83,92,99,15.55115922,96,0,11.59311887
12-04-1991,Mexico,45.63803637,4.910797727,5,2.101054495,1.970238164,31.62960498,27.3455236,67,60,99,41,1.436830546,43,19,0.679043061
13-04-1991,USA,71.34035564,16.3702825,7,1.544603606,1.866602085,37.8135396,-22.12976691,67,8,49,59,25.13895137,27,19,5.16423463
14-04-1991,UK,59.74767444,17.12136198,2,1.905612403,1.255308121,14.07307888,12.92732033,50,84,50,82,19.34899288,60,8,8.389301221
15-04-1991,USA,69.69466809,23.31114889,3,1.030140791,1.232523625,46.87236154,26.87010948,81,10,91,47,21.99450521,37,7,8.823645466
16-04-1991,Brazil,79.46703189,3.669922434,2,5.620819014,1.156550009,86.73190955,19.04178093,74,93,71,55,28.12310409,70,12,2.543174805
17-04-1991,Canada,63.95791729,17.30840412,2,5.934314071,0.541625897,44.08608323,3.915951915,70,64,77,86,7.805028915,74,16,1.117944067
18-04-1991,Japan,79.24751582,22.78568047,3,8.434897556,0.748931746,91.77447437,-10.14857152,76,90,32,4,17.6882516,32,6,0.314679307
19-04-1991,Australia,31.44181635,12.53910383,6,4.177381764,0.588783632,88.07028429,-10.94164053,60,58,97,78,22.80445324,66,14,6.195204371
20-04-1991,USA,46.90699942,9.044991997,5,5.323847131,1.544532627,15.57648487,44.15602972,97,69,28,93,15.38375255,21,13,4.95580765
21-04-1991,Canada,35.39266323,4.268737356,5,9.913040594,1.119851975,37.47447494,-11.22073995,50,6,21,96,14.58209451,12,15,8.5171199
22-04-1991,Brazil,43.11524657,21.66967216,2,5.318450834,0.595654817,91.93755768,46.99240272,68,60,66,53,27.8617255,92,16,6.742722529
23-04-1991,Australia,71.94439496,9.856159371,2,5.735760878,1.535862616,12.68280482,-13.18192923,81,56,86,37,7.308092518,5,15,5.911020823
24-04-1991,USA,31.61616327,23.12206108,1,9.959174149,1.466653794,78.92274561,0.742702298,57,85,2,18,19.58653946,63,17,12.6498089
25-04-1991,China,56.00914679,21.19395745,3,9.941293814,1.579944246,91.57851812,-29.01412589,68,33,5,68,29.10864751,53,13,9.322742234
26-04-1991,Canada,58.35643538,9.415996295,7,4.240304456,1.399751177,79.34422585,42.25151515,65,83,39,72,6.599615116,42,5,9.691510956
27-04-1991,Australia,58.05755733,14.34785772,5,6.349468296,0.74230934,76.94328853,-21.65186597,84,44,86,70,13.87235361,54,19,5.727395727
28-04-1991,USA,53.76485369,0.679350907,7,4.808025078,0.592088447,85.90201981,-1.413659246,51,44,75,23,29.26311876,27,14,11.65266474
29-04-1991,Canada,69.53014824,6.580535072,9,7.207154517,1.725711455,69.92106049,37.40145715,61,14,68,79,1.075624194,57,4,2.281313567
30-04-1991,Brazil,36.67715448,17.75682121,6,9.383865211,0.823713498,48.07865699,33.3518351,78,8,4,9,18.89563744,14,16,6.030010941
01-05-1991,USA,45.52885078,16.94777365,2,3.096593084,1.313793861,15.64799962,37.32008161,59,81,2,84,12.13624212,23,0,0.707608576
02-05-1991,USA,60.78630267,8.834236489,1,8.188751704,1.227825522,80.91707005,43.12860726,71,45,3,20,23.13276221,89,12,1.731560293
03-05-1991,USA,64.54756831,20.2152008,1,6.548489328,1.881578811,91.47282751,42.88566309,83,45,62,14,9.697219803,61,6,1.222887843
04-05-1991,Germany,50.20742159,5.895901297,9,2.801848013,1.328659641,56.04278154,31.63993316,70,35,87,63,11.18650084,64,18,6.621541974
05-05-1991,China,73.76856317,11.53176333,6,7.972996582,1.370025328,57.9259427,16.59389315,86,45,4,12,15.46910485,25,4,10.45986536
06-05-1991,Brazil,50.77466983,11.81326588,6,4.271330192,0.979257551,46.29582857,14.92394133,54,41,60,70,10.3764635,94,8,4.69045066
07-05-1991,Australia,50.13880672,8.520419222,4,1.203971755,1.938042053,87.11943498,-28.96643723,55,29,94,39,7.78722894,60,3,0.399165926
08-05-1991,Germany,31.81036307,23.86665253,2,9.934163573,1.418560724,11.33229736,27.80562144,81,10,56,7,10.66001308,86,6,10.60812589
09-05-1991,Mexico,57.55706681,17.41710084,3,4.25646333,0.507470575,66.20936947,-11.86586278,52,32,98,37,27.23852979,95,12,3.111496008
10-05-1991,Germany,65.43404193,13.47998338,3,5.415525474,1.334123396,91.6671788,36.29579351,59,39,41,51,10.28026046,0,7,10.84012032
11-05-1991,Japan,35.72190818,12.76287733,8,8.079617308,1.045798082,19.2900093,14.30432681,54,69,82,1,26.98297103,81,3,0.110319374
12-05-1991,Japan,45.2716383,3.982402312,6,9.608761351,0.548168306,96.32480837,48.97983039,73,42,55,21,6.150590093,80,7,4.685131518
13-05-1991,USA,69.06284769,9.304672427,7,8.7288785,1.147324678,97.09103476,-13.17812127,69,38,71,3,20.16542366,45,15,9.318461196
14-05-1991,Germany,48.29597177,16.81933287,9,5.250532078,1.660349733,93.68100686,27.8772289,86,85,27,51,22.3488719,91,12,13.06726156
15-05-1991,Mexico,42.0801231,23.11425549,1,5.456960755,1.255684187,51.62914864,13.80270148,80,38,54,6,3.340974881,0,9,11.31192664
16-05-1991,Germany,63.61003318,20.41160148,2,2.808869366,1.459188629,44.46730027,44.54454757,96,52,37,0,16.3195832,50,13,6.744295799
17-05-1991,China,39.83793888,7.509745099,9,4.628028782,1.459612199,73.53529629,-8.720503343,66,82,22,82,0.392598039,35,19,10.77772204
18-05-1991,China,74.78264598,10.84891564,5,9.468388822,1.506528954,38.68211961,-25.24499219,98,85,6,57,27.84678272,68,9,8.063121109
19-05-1991,Mexico,35.2799198,2.072938018,4,7.269409439,1.081394292,16.15097378,13.50925066,73,30,37,61,15.72786317,68,12,12.20093334
20-05-1991,Germany,65.32749011,2.554308076,1,0.118769907,1.055007259,91.1279947,11.72904168,67,62,76,93,1.102979773,65,7,11.58098324
21-05-1991,Canada,54.97743506,11.75575967,9,1.165067818,0.506876797,67.13704539,-5.0634224,75,24,56,65,20.49668743,74,19,14.63778254
22-05-1991,China,73.49647812,13.25548517,9,9.2381127,0.731333691,28.64390485,48.92302381,91,40,84,54,26.57122712,98,4,1.574071015
23-05-1991,China,36.30975455,6.600677392,4,8.487193289,1.926215319,11.65677052,-24.42308607,56,49,36,12,22.12563508,29,18,5.1105736
24-05-1991,UK,63.89474592,16.06956723,9,4.861644657,1.763625074,75.11643702,15.56160784,92,58,5,27,4.012249916,95,12,2.885652082
25-05-1991,Germany,58.60273196,17.58451714,1,6.169782809,0.912662656,86.75199305,-9.18264705,63,48,9,13,16.19663387,7,1,9.461521254
26-05-1991,China,54.00450711,7.47790329,5,2.896460104,1.101787923,46.50828181,-29.84703907,90,29,26,2,21.99295621,1,15,9.960415468
27-05-1991,Brazil,54.57036317,18.96061814,1,7.928307521,1.909881985,17.28083898,49.027931,98,44,89,15,24.01710185,99,13,3.057160259
28-05-1991,Germany,66.09884809,5.140122976,4,6.033174469,0.875666719,68.37591139,8.529026937,51,67,56,88,0.4800604,24,16,6.323289
29-05-1991,Japan,76.88708275,13.60628443,5,6.948257055,1.298799454,36.7236147,38.57523948,79,52,91,45,8.512183793,18,2,9.032253338
30-05-1991,UK,34.56258296,20.10702734,3,3.74909838,0.533119676,22.95520525,37.20537917,98,25,15,2,26.53931261,70,15,9.884298024
31-05-1991,China,30.97513238,13.42522714,2,4.304380065,1.429602255,55.93568997,34.98226933,66,70,58,97,7.752955838,13,8,1.539704766
01-06-1991,UK,70.28523962,22.69906796,6,2.07682083,1.895110397,53.36593524,6.72138022,69,39,27,2,14.17596387,3,6,13.81609242
02-06-1991,Japan,35.40846938,1.462530822,3,9.480525429,1.827115077,56.50933682,41.67410543,59,11,2,40,20.89995629,45,1,0.511246726
03-06-1991,Mexico,79.3348398,14.70784614,1,9.465570204,1.252953831,84.15390912,-0.618221676,73,0,56,28,29.56796212,32,10,14.59413605
04-06-1991,Mexico,60.96741245,14.04388631,5,8.177512472,1.474462958,53.60912942,2.670953461,93,69,64,39,12.77581124,36,10,4.744887303
05-06-1991,Germany,62.54331976,16.50883321,2,9.355551192,1.354697291,91.04865218,-9.543584332,61,0,66,18,15.11023868,29,13,4.745183591
06-06-1991,Japan,39.94458515,20.83517097,2,6.653280526,0.600461366,85.76295577,5.846806072,76,7,29,19,16.75888713,83,15,6.690389932
07-06-1991,India,42.01561551,18.14632711,4,2.346518693,0.73808523,68.60043544,48.92001622,64,32,18,20,7.024961678,77,7,10.4243754
08-06-1991,India,62.96751515,19.75706838,4,7.602105222,1.945725972,15.11666718,15.85925298,58,67,96,19,11.0603506,26,14,2.394026755
09-06-1991,Germany,75.4863419,7.220418143,4,3.252762092,0.883953045,87.84499505,36.48781996,67,49,7,91,13.03398866,12,15,3.8247717
10-06-1991,USA,79.11952773,9.687434464,7,4.404816893,1.076673824,91.50148265,-8.932566596,97,5,61,46,0.579702157,70,1,14.42359027
11-06-1991,UK,39.90154733,15.66942435,1,2.743501639,1.263416462,43.75424211,46.47365535,56,59,18,90,0.228435254,81,3,13.15263215
12-06-1991,UK,36.70598114,13.8365368,8,4.236219177,1.968698194,57.35365837,-28.9461425,77,62,35,43,6.72925879,37,0,3.185875272
13-06-1991,Mexico,32.82006789,24.02759687,9,6.793173657,1.534990259,35.29186036,44.41961751,95,51,68,88,15.36670274,51,6,8.595171529
14-06-1991,India,73.41485091,4.670862498,6,1.106105613,1.444397747,11.32447006,41.84031122,85,2,59,1,28.67074806,72,10,3.054026258
15-06-1991,Australia,44.73574234,8.781959311,4,1.05206929,1.286599959,53.15059552,-24.61150268,52,78,33,42,29.17813178,86,17,8.250918864
16-06-1991,China,30.09060169,14.31888083,6,6.837700121,1.551011622,21.6423076,18.38773818,93,69,54,56,19.4155364,94,4,5.486599425
17-06-1991,China,41.1909043,21.69909425,7,7.795811668,1.496023836,26.49922392,32.8195242,65,5,26,87,24.81027973,65,4,5.436371098
18-06-1991,China,47.022054,23.23371312,6,5.514666847,1.854261338,53.26397305,2.304630475,85,36,38,96,27.02098152,39,19,9.526047776
19-06-1991,Mexico,79.54930847,8.400908271,1,1.816410141,1.312752958,88.03345069,-22.65141488,53,50,41,18,25.17414088,37,16,3.777612723
20-06-1991,Japan,56.17707969,1.677711538,5,4.307568484,1.132253882,86.01694046,36.3519942,84,26,41,89,16.31121845,40,3,6.063894078
21-06-1991,Canada,40.23569738,10.54049245,8,7.581755224,1.710743042,96.85615793,7.319865403,58,45,87,63,21.12520766,4,8,13.87888274
22-06-1991,India,46.74091724,9.858603581,8,6.857331016,1.699675002,53.44125567,-8.939991887,95,68,47,45,0.109237218,63,13,11.33047199
23-06-1991,India,46.51538438,24.6621767,9,1.098654778,0.754754657,59.68080187,-24.33156477,61,16,30,40,19.44213399,55,8,5.749251649
24-06-1991,Australia,30.98628732,10.77653111,4,9.69147181,0.855187997,83.99046109,21.21374757,59,86,21,66,12.77591236,86,12,3.453927984
25-06-1991,UK,36.75915271,7.643074983,6,2.233638809,1.937957392,72.97060694,-26.61585111,95,16,86,90,19.34136645,48,15,9.885174455
26-06-1991,USA,64.75982299,9.134434363,7,2.203895046,1.166164308,26.45398962,33.28750913,93,22,40,13,20.83223356,58,19,12.11534528
27-06-1991,Germany,36.01254933,9.923157016,5,4.598572477,1.279491045,45.83572769,31.66016034,93,38,23,19,2.936875908,95,12,12.91147022
28-06-1991,UK,41.53671383,20.53850955,8,3.27243129,0.965240187,93.62433629,-4.164583925,51,32,39,34,26.23624371,38,8,8.464219198
29-06-1991,Japan,47.53686492,2.025372321,3,9.839859886,1.221606534,23.1514429,7.78298735,68,65,31,86,5.271953923,79,11,7.751997855
30-06-1991,Germany,67.88674723,7.912676222,8,0.764897733,1.615034911,28.84207366,23.53756847,62,9,50,24,0.313809937,54,11,10.79463602
01-07-1991,India,59.12004824,24.1579623,5,3.064391909,1.223517646,46.05940377,46.72990849,91,82,32,3,12.89121218,74,9,2.636502506
02-07-1991,Japan,64.44999925,3.82756262,1,3.827221604,0.97217702,94.58867195,11.612082,82,39,27,56,2.689975486,77,1,12.78208403
03-07-1991,Germany,58.35061627,18.56503304,6,4.934589937,0.644001507,20.24363275,49.73437913,50,72,80,1,28.67931884,63,4,1.108852567
04-07-1991,Australia,64.17962126,8.90983753,2,0.164064287,1.892392281,70.564813,-3.991536894,77,14,89,65,8.514364663,2,10,9.045253511
05-07-1991,Australia,30.14210768,14.54463815,7,0.823621318,1.807486734,21.89102715,12.11935573,89,42,81,88,6.70798786,7,1,8.845402711
06-07-1991,Brazil,76.54490722,2.488700963,9,2.578096427,1.687047415,57.2050932,-20.75075536,55,87,78,86,7.859691499,78,9,4.660534728
07-07-1991,Canada,35.54601154,7.660291684,3,5.540020817,1.541106446,58.29071619,14.51516593,52,11,62,20,8.500683621,72,7,0.53194286
08-07-1991,Australia,50.3124548,12.52162354,4,7.677715702,1.273264827,13.83634959,12.90506476,94,21,21,88,1.87720198,15,19,10.76782308
09-07-1991,India,68.55191851,5.792516454,4,6.864953488,1.846095179,95.87060117,37.90511316,74,17,17,90,16.20019756,25,9,0.362611847
10-07-1991,USA,51.7615359,13.54674858,4,5.670249127,1.687552269,82.59603672,49.72412674,93,65,84,51,0.540156226,31,10,2.694175209
11-07-1991,China,77.34212758,5.493982852,3,3.972328397,1.724016263,37.25687814,48.89424899,65,61,82,74,22.4031091,81,8,8.163552419
12-07-1991,Brazil,53.37944742,16.25251382,5,8.706945023,0.964325709,21.75618626,-11.09590435,92,60,1,77,23.03190873,7,6,14.09974548
13-07-1991,China,73.74697028,22.60885851,9,4.597725433,1.13518741,41.10640417,-2.924355707,53,59,93,80,11.99093672,59,11,0.989002631
14-07-1991,Canada,70.54140567,2.137215934,8,2.992528056,1.560203396,90.48488916,-8.027439974,57,78,88,14,29.12456971,95,6,8.681804044
15-07-1991,Germany,79.04931514,5.415400894,2,6.293351149,1.056593455,21.94152372,-14.02563589,88,38,25,45,23.45380592,73,15,4.933395523
16-07-1991,Mexico,76.32738904,21.11057568,9,6.921149966,1.24096198,41.43853885,-17.98911894,65,72,38,30,3.691965647,11,18,10.04126957
17-07-1991,Australia,74.90619174,15.78883714,2,3.984702449,1.469769452,54.48739822,10.93952101,93,21,16,61,29.39544766,75,15,14.29363224
18-07-1991,USA,66.58021703,1.967722929,7,0.28143281,1.156637602,12.95958851,39.79990259,87,80,15,33,25.35366421,58,14,4.028854735
19-07-1991,Canada,48.34990736,12.15875288,5,0.941315002,1.689559411,34.12303414,17.18940546,72,13,26,35,21.1197179,58,13,14.33890478
20-07-1991,China,35.30627093,5.243962875,7,8.455988919,0.674418258,63.60705042,39.81309202,55,94,48,43,19.60347952,73,12,13.05939451
21-07-1991,Brazil,64.43225261,4.977409852,5,0.565479212,1.577084765,39.15681231,46.75957023,92,6,2,62,18.14250148,33,2,9.105838737
22-07-1991,Australia,78.93270407,23.51613358,6,5.92019667,0.717815091,88.34728963,0.651313676,93,34,41,76,29.70677932,29,12,11.37355008
23-07-1991,India,66.33022187,19.0385387,8,1.837093854,1.906759482,94.30888768,36.85342454,65,33,62,17,14.35477176,43,6,12.97332007
24-07-1991,Australia,76.43646846,17.40576484,1,2.289262912,0.971056521,49.73885789,-25.81318248,65,66,28,80,4.974840389,94,1,12.05202948
25-07-1991,Brazil,70.21523565,5.973220427,1,2.733339597,1.693148542,57.88184279,8.485852215,72,62,1,44,8.83375964,37,9,4.900615285
26-07-1991,Brazil,38.15573376,2.964335826,5,0.382913862,1.282125467,66.77274415,-0.536278341,65,1,13,38,11.25649587,24,14,12.18906115
27-07-1991,Mexico,42.46018853,21.77081553,1,1.772352741,0.6366306,69.80814695,-13.61184911,85,90,11,91,9.492915136,23,2,4.702782618
28-07-1991,Australia,47.09328009,0.146989234,3,6.504999845,1.373880282,15.693215,5.071424771,61,44,23,25,0.910566243,96,5,13.00618939
29-07-1991,Australia,38.41302222,9.702410593,9,4.987171362,1.868266605,14.83114872,5.496202833,86,62,27,77,2.211813894,60,13,3.83199076
30-07-1991,Mexico,59.08256663,6.940312574,7,7.973290857,0.735851607,87.90289068,34.68316743,58,1,17,74,0.147848319,8,3,8.583912892
31-07-1991,Japan,78.77252621,14.25940501,6,0.612421066,0.981960424,29.78848421,39.51348893,67,53,88,95,20.37335708,88,14,10.39385467
01-08-1991,Japan,68.07294167,6.262710897,8,8.888982963,1.158738006,62.56949526,22.55603395,58,50,5,23,19.9351256,83,4,6.386868459
02-08-1991,Germany,51.16933745,7.780133983,8,9.963985319,0.912579595,66.22046331,20.6710526,97,40,29,57,2.043872539,47,5,11.74458743
03-08-1991,Japan,30.22522405,21.25099637,6,0.157399722,1.915669212,24.80178497,-21.18540929,70,4,94,94,9.455532997,80,18,13.88033858
04-08-1991,UK,45.66380056,15.07972059,4,9.676400655,1.066250397,78.54369641,16.02094497,50,84,33,49,8.490366945,51,17,2.793796411
05-08-1991,Australia,56.33796438,3.642063183,4,2.35862713,1.487093088,87.93510565,-8.044418555,72,70,82,71,13.60813997,69,19,0.501639775
06-08-1991,USA,46.21254369,18.16178859,4,6.925431382,0.835875147,35.68399132,-6.418981751,54,24,57,38,10.76090216,63,5,9.397746254
07-08-1991,Australia,35.55174615,5.186480037,6,2.924834431,0.829558906,89.00561628,-22.41802782,68,0,27,71,24.61536212,35,3,9.032802939
08-08-1991,UK,52.13824784,10.82512325,1,5.218128787,0.763774003,17.29334519,20.86945223,84,8,71,30,26.4804124,19,11,5.119566805
09-08-1991,UK,42.66264085,16.16518092,2,5.104185098,1.152218395,82.04175336,16.70467276,82,65,74,82,6.181229691,89,13,11.78194465
10-08-1991,China,75.46161882,6.798238436,6,3.611054794,1.299287303,67.61000448,-12.37819463,95,66,52,35,3.629939302,49,6,12.39213823
11-08-1991,Australia,35.08772643,9.602670367,1,7.175467683,0.516122249,62.47997104,-8.957046116,67,3,15,38,25.17916826,11,1,4.979785205
12-08-1991,Canada,32.45763144,18.35373993,9,5.996364819,1.749385141,30.71194703,31.84009488,89,20,25,95,15.04487449,6,1,10.23408749
13-08-1991,UK,30.26570846,23.44777384,6,5.082770039,1.269130839,42.56576225,33.43466909,63,60,64,20,9.731203703,39,19,9.630376075
14-08-1991,USA,46.40348422,13.23112642,7,9.828393119,0.735814885,91.92739458,9.446771844,69,25,56,22,1.54177461,93,3,5.139662621
15-08-1991,Mexico,63.01934191,0.249274289,1,9.400093262,0.600939969,51.91669778,-18.07978435,62,43,30,53,18.18374143,85,19,14.53722385
16-08-1991,Germany,66.52068764,8.461593781,8,9.554358458,0.594798946,63.49420759,-25.55260951,65,36,26,35,6.231776619,41,2,5.196033769
17-08-1991,China,52.66308417,9.965858371,5,8.813239598,0.88646523,94.22663795,-8.282490952,90,77,48,14,1.130602152,92,1,9.30426035
18-08-1991,Mexico,64.21643252,8.4793405,5,2.551553388,1.248938222,51.98395963,28.49486263,80,9,8,1,13.34426572,85,5,5.70189619
19-08-1991,China,47.99570181,10.90672153,6,3.49976031,1.790359304,44.94423146,18.06533059,88,89,25,75,17.91412501,87,13,0.177495416
20-08-1991,USA,63.390311,15.81665635,7,2.310546195,1.85444814,90.38818999,27.4485415,84,73,5,69,5.141307823,66,7,1.374577422
21-08-1991,Brazil,32.02979927,3.028200675,7,9.861768872,1.74849188,91.97991591,7.739838464,69,81,6,37,19.5435949,49,10,3.484744978
22-08-1991,Australia,49.53764923,6.815762722,5,1.526618698,0.992845202,41.91744334,30.37647056,50,90,12,64,5.66663641,40,18,12.1825228
23-08-1991,India,69.54248388,12.69120215,1,3.665117556,0.959836628,63.27907143,8.464463541,89,80,48,49,0.62219634,23,14,6.630972773
24-08-1991,Canada,70.15030152,7.889332704,9,1.990444247,1.981187518,96.73549955,-23.27881979,95,73,9,89,4.467972364,89,19,8.829354964
25-08-1991,Mexico,65.80743894,24.77713345,6,2.234538122,1.521920945,14.99236256,-23.61133637,62,74,42,86,17.60984908,68,19,14.15784859
26-08-1991,Australia,40.21193103,10.78578668,9,2.470878848,0.957427912,13.58221776,36.52021754,56,46,48,0,19.05928578,12,19,2.205355675
27-08-1991,Canada,42.36025595,21.74497884,4,6.396706756,0.993620228,56.4922458,20.36994674,94,87,94,20,25.94375275,85,19,12.92729054
28-08-1991,Brazil,79.80443636,22.41274589,2,0.760493702,1.151966659,36.21161293,-7.669835271,71,82,17,56,1.871773723,33,13,5.688540119
29-08-1991,India,35.16890036,20.90017499,3,5.725298736,1.432710047,62.36648964,30.57403504,56,79,10,18,28.58873152,2,3,5.062200035
30-08-1991,Canada,39.03313495,1.172456024,4,8.192862363,1.84696874,75.18658176,-19.14117539,69,22,9,28,15.65771814,95,9,9.382924364
31-08-1991,Canada,36.50131278,23.69366829,8,7.665237766,0.79746068,16.21669038,21.61947674,86,75,27,49,7.367644215,87,7,13.47957826
01-09-1991,Mexico,46.38274818,3.218564053,3,1.511716983,0.626605097,89.41307282,49.15887598,85,53,84,89,10.96245405,72,4,5.228038686
02-09-1991,Japan,40.50879176,0.860090693,8,9.147317348,1.108628186,34.91983011,-17.99843629,53,58,52,33,1.670320101,2,17,11.42112362
03-09-1991,India,54.88439798,10.3592402,6,7.700903814,0.868183224,44.3212734,-18.64440998,55,18,53,80,3.302747771,85,16,0.288631268
04-09-1991,Australia,53.80103534,4.865850819,4,0.053025109,1.36404901,40.33330768,7.426752894,95,24,24,81,26.47204333,23,4,9.346524186
05-09-1991,Brazil,75.07528097,4.604913242,7,7.373736335,1.548822256,85.58513723,21.41291267,52,66,5,53,3.177241152,73,2,9.458380042
06-09-1991,India,31.73699737,7.195490334,5,7.374216786,0.966103931,25.35869801,-27.8762931,52,12,10,31,1.675187691,34,9,8.340907804
07-09-1991,USA,45.99397883,6.210140131,5,4.968160805,1.528176933,12.58058965,9.973672957,52,20,32,3,17.94803645,19,3,14.06733936
08-09-1991,Japan,59.8328946,17.11988505,9,0.45982416,1.014720882,97.46214505,-23.34637186,85,21,68,29,11.48204073,43,18,14.0788692
09-09-1991,USA,60.24008809,4.669432666,3,5.799059383,1.452452209,98.25692277,-10.69409786,58,46,97,94,12.17787961,75,4,5.130913152
10-09-1991,Brazil,54.00631145,13.57795763,4,7.6574676,1.44959121,33.19235469,26.99180958,65,62,95,17,3.608195159,47,0,6.845463785
11-09-1991,Mexico,70.78327704,24.66066365,5,2.708740553,0.917239555,10.84173716,29.10919581,65,28,45,68,1.325074628,42,3,11.88563326
12-09-1991,Mexico,33.13610857,10.80956052,1,6.670682183,1.453584128,68.1325392,28.37859605,61,48,87,95,25.97187895,75,0,12.65867101
13-09-1991,Brazil,70.77438828,16.04682772,7,3.53926195,1.071432644,68.36169545,-24.78829328,87,24,76,28,11.68614393,80,14,6.269532073
14-09-1991,China,54.73771202,24.23429194,8,5.738548329,1.004682417,94.6321043,32.9410487,69,22,54,11,3.303215953,67,2,5.235398894
15-09-1991,Brazil,36.68803475,3.440974951,6,3.845657494,0.933931621,36.86234597,4.57656039,80,75,69,14,6.00764071,71,9,12.30924795
16-09-1991,Japan,74.28509568,10.46517523,9,3.03761466,1.01846789,27.05537601,8.024766404,79,48,97,78,3.087280197,70,4,5.653042326
17-09-1991,UK,62.46143898,21.25481,3,8.559144754,1.680117338,65.47441125,3.575237832,70,22,50,98,14.34274101,54,10,6.078482889
18-09-1991,Mexico,38.17728434,23.30764207,2,7.538382592,0.867768221,60.7303959,38.56179,52,4,24,52,24.10514102,81,16,2.032956467
19-09-1991,Germany,31.68248617,15.03090145,5,3.45449134,1.522981108,74.59631143,24.39762905,70,28,22,34,11.80459812,25,8,8.144237063
20-09-1991,Japan,37.05548242,3.585515064,9,4.346316416,1.850930877,89.6614663,10.00206734,77,4,49,51,18.59687519,30,12,4.896720982
21-09-1991,Japan,60.43989801,22.5367896,1,6.917034179,1.025643412,60.37706687,36.74296175,77,38,45,52,20.26337688,53,13,8.859100941
22-09-1991,Japan,38.96481176,4.361164155,1,8.110787806,0.544268097,23.50677338,34.42907971,54,98,76,13,21.36223907,55,8,6.723136012
23-09-1991,Canada,41.28815374,8.821946208,3,6.843412628,0.536909044,63.8316049,-29.59646689,56,34,91,17,18.1659256,55,16,11.22204694
24-09-1991,Japan,31.25698629,9.387699444,3,5.409315807,0.709254333,43.66914107,8.31039717,54,80,43,37,16.62263999,52,6,4.166593083
25-09-1991,Mexico,66.14653361,11.1822885,5,9.543858319,0.665067265,50.74615257,-26.62031123,58,29,12,85,14.35154782,71,15,2.579993382
26-09-1991,UK,70.51821999,19.7541454,4,7.741436197,1.622127875,96.35359518,-5.425081471,96,55,70,37,14.20814533,60,19,10.54439641
27-09-1991,UK,69.84240884,20.05360945,6,1.155918604,0.942276075,59.94523488,34.30698748,70,1,47,54,9.987963411,33,12,5.761908043
28-09-1991,Japan,36.37840757,17.99137683,8,5.581390988,1.47876466,23.4682443,45.52418817,69,14,16,10,15.13625618,45,13,8.454053626
29-09-1991,USA,75.16505637,0.553216861,8,4.095566414,0.563683154,49.88427464,-10.63466715,87,50,72,66,14.37171876,79,17,14.11603104
30-09-1991,Mexico,63.61394147,14.12112756,4,7.949356368,0.943610414,30.55874524,-28.28598809,89,22,13,52,9.582793723,83,10,7.261405425
01-10-1991,Mexico,74.87643112,18.6873239,1,0.446630339,0.851219352,22.19342449,2.186907502,86,25,29,77,9.034442702,73,1,2.285881939
02-10-1991,India,52.35802523,11.115631,7,4.1072357,0.915320766,74.10107011,-3.190492906,66,10,29,43,13.38205651,49,5,6.400552698
03-10-1991,Australia,51.84774305,23.62340113,6,3.182763153,0.786076654,66.57121622,24.15729462,91,23,32,24,24.09147076,68,4,7.177964637
04-10-1991,China,69.22682593,20.59526305,5,1.411859846,1.426874032,54.80099799,9.604613796,77,8,53,61,7.431146133,10,2,11.48967616
05-10-1991,China,34.66489277,15.95387664,4,3.788041153,1.494009304,48.09144662,1.907781078,80,77,56,13,25.36185083,85,6,2.927823832
06-10-1991,USA,56.04370183,1.560629592,6,6.728002782,0.722698236,38.99959577,-11.63555218,82,87,88,46,21.71881742,74,2,5.20352651
07-10-1991,China,71.81921178,16.30865619,8,3.61677885,1.611718977,17.9207841,36.27843189,81,70,30,94,7.856760369,17,12,0.750424793
08-10-1991,India,71.50962815,22.78949003,6,5.800065754,0.875068214,36.93426828,-10.12885706,81,9,22,88,0.414780033,81,1,10.52966897
09-10-1991,Brazil,77.80664282,9.486134672,3,5.928117959,0.924383754,85.45551607,-25.62120168,97,96,51,54,2.304599533,30,1,11.15898516
